"","Sample","BaseName","Score"
"70","TCGA.06.0190.01A","RIDD_pur_DOWN",30.627672339609
"71","TCGA.06.0190.01A","XBP1_pur_DOWN",21.2782098178029
"72","TCGA.06.0190.01A","XBP1_pur_UP",7.13686776907544
"73","TCGA.06.0190.02A","RIDD_pur_DOWN",26.7882848983766
"74","TCGA.06.0190.02A","XBP1_pur_DOWN",20.5469350794971
"75","TCGA.06.0190.02A","XBP1_pur_UP",7.01395524823604
"76","TCGA.06.0210.01A","RIDD_pur_DOWN",28.6503815206153
"77","TCGA.06.0210.01A","XBP1_pur_DOWN",21.3551591424806
"78","TCGA.06.0210.01A","XBP1_pur_UP",8.29626061172591
"79","TCGA.06.0210.02A","RIDD_pur_DOWN",28.4578476819639
"80","TCGA.06.0210.02A","XBP1_pur_DOWN",19.1435685542908
"81","TCGA.06.0210.02A","XBP1_pur_UP",7.81957500472399
"82","TCGA.06.0211.01A","RIDD_pur_DOWN",29.2779138854001
"83","TCGA.06.0211.01A","XBP1_pur_DOWN",17.0932979368886
"84","TCGA.06.0211.01A","XBP1_pur_UP",6.64021326649311
"85","TCGA.06.0211.01B","RIDD_pur_DOWN",27.8783731748617
"86","TCGA.06.0211.01B","XBP1_pur_DOWN",16.8145556721696
"87","TCGA.06.0211.01B","XBP1_pur_UP",6.79191546099547
"88","TCGA.06.0211.02A","RIDD_pur_DOWN",32.5806910268593
"89","TCGA.06.0211.02A","XBP1_pur_DOWN",17.5654028042599
"90","TCGA.06.0211.02A","XBP1_pur_UP",6.79605834069478
"91","TCGA.06.0219.01A","RIDD_pur_DOWN",29.2287131680814
"92","TCGA.06.0219.01A","XBP1_pur_DOWN",16.9043433525581
"93","TCGA.06.0219.01A","XBP1_pur_UP",7.88766167851857
"94","TCGA.06.0221.02A","RIDD_pur_DOWN",33.0258760980743
"95","TCGA.06.0221.02A","XBP1_pur_DOWN",19.2204504397226
"96","TCGA.06.0221.02A","XBP1_pur_UP",6.88844770830537
"97","TCGA.06.0238.01A","RIDD_pur_DOWN",36.6270276947508
"98","TCGA.06.0238.01A","XBP1_pur_DOWN",19.0341644142043
"99","TCGA.06.0238.01A","XBP1_pur_UP",7.57803321240205
"100","TCGA.06.0644.01A","RIDD_pur_DOWN",25.2723173560745
"101","TCGA.06.0644.01A","XBP1_pur_DOWN",22.1041113755244
"102","TCGA.06.0644.01A","XBP1_pur_UP",6.66602604722848
"103","TCGA.06.0645.01A","RIDD_pur_DOWN",29.767233284662
"104","TCGA.06.0645.01A","XBP1_pur_DOWN",16.8905389299243
"105","TCGA.06.0645.01A","XBP1_pur_UP",7.73515743212865
"106","TCGA.06.0646.01A","RIDD_pur_DOWN",28.5238634696966
"107","TCGA.06.0646.01A","XBP1_pur_DOWN",18.4192775274269
"108","TCGA.06.0646.01A","XBP1_pur_UP",6.42956702999586
"109","TCGA.06.0649.01B","RIDD_pur_DOWN",34.0673440539957
"110","TCGA.06.0649.01B","XBP1_pur_DOWN",21.350144602194
"111","TCGA.06.0649.01B","XBP1_pur_UP",7.94939979303714
"112","TCGA.06.0675.11A","RIDD_pur_DOWN",29.2220679829847
"113","TCGA.06.0675.11A","XBP1_pur_DOWN",18.4218864465884
"114","TCGA.06.0675.11A","XBP1_pur_UP",3.34757318232176
"115","TCGA.06.0678.11A","RIDD_pur_DOWN",28.2130336319544
"116","TCGA.06.0678.11A","XBP1_pur_DOWN",17.8560250827449
"117","TCGA.06.0678.11A","XBP1_pur_UP",2.19527185001757
"118","TCGA.06.0680.11A","RIDD_pur_DOWN",29.2413863030756
"119","TCGA.06.0680.11A","XBP1_pur_DOWN",19.7051328649229
"120","TCGA.06.0680.11A","XBP1_pur_UP",2.06163190969769
"121","TCGA.06.0681.11A","RIDD_pur_DOWN",29.6967954946279
"122","TCGA.06.0681.11A","XBP1_pur_DOWN",18.3179984527696
"123","TCGA.06.0681.11A","XBP1_pur_UP",2.46090632809741
"124","TCGA.06.0686.01A","RIDD_pur_DOWN",27.1510975047904
"125","TCGA.06.0686.01A","XBP1_pur_DOWN",15.5803669545005
"126","TCGA.06.0686.01A","XBP1_pur_UP",7.12923192879585
"127","TCGA.06.0743.01A","RIDD_pur_DOWN",30.8971533907043
"128","TCGA.06.0743.01A","XBP1_pur_DOWN",21.1463641789737
"129","TCGA.06.0743.01A","XBP1_pur_UP",6.73456185283836
"130","TCGA.06.0744.01A","RIDD_pur_DOWN",28.1503807915896
"131","TCGA.06.0744.01A","XBP1_pur_DOWN",18.1385635365532
"132","TCGA.06.0744.01A","XBP1_pur_UP",7.28250765266682
"133","TCGA.06.0745.01A","RIDD_pur_DOWN",32.8629326126126
"134","TCGA.06.0745.01A","XBP1_pur_DOWN",18.4271745088123
"135","TCGA.06.0745.01A","XBP1_pur_UP",7.90448538335328
"136","TCGA.06.0747.01A","RIDD_pur_DOWN",30.0098226472035
"137","TCGA.06.0747.01A","XBP1_pur_DOWN",18.7789740585953
"138","TCGA.06.0747.01A","XBP1_pur_UP",6.75303067659832
"139","TCGA.06.0749.01A","RIDD_pur_DOWN",31.3715148747785
"140","TCGA.06.0749.01A","XBP1_pur_DOWN",18.1226683279126
"141","TCGA.06.0749.01A","XBP1_pur_UP",7.2255187083804
"142","TCGA.06.0750.01A","RIDD_pur_DOWN",30.5860920033243
"143","TCGA.06.0750.01A","XBP1_pur_DOWN",17.1568980964734
"144","TCGA.06.0750.01A","XBP1_pur_UP",7.2538089202553
"145","TCGA.06.0878.01A","RIDD_pur_DOWN",22.3461523092745
"146","TCGA.06.0878.01A","XBP1_pur_DOWN",15.3601601225033
"147","TCGA.06.0878.01A","XBP1_pur_UP",6.86448923996315
"148","TCGA.06.0882.01A","RIDD_pur_DOWN",27.6854785941287
"149","TCGA.06.0882.01A","XBP1_pur_DOWN",19.3778040735432
"150","TCGA.06.0882.01A","XBP1_pur_UP",6.20111266923219
"151","TCGA.06.1804.01A","RIDD_pur_DOWN",31.953937891443
"152","TCGA.06.1804.01A","XBP1_pur_DOWN",23.3343350594774
"153","TCGA.06.1804.01A","XBP1_pur_UP",7.78552472047617
"154","TCGA.06.2557.01A","RIDD_pur_DOWN",32.2164828336698
"155","TCGA.06.2557.01A","XBP1_pur_DOWN",18.3915878105018
"156","TCGA.06.2557.01A","XBP1_pur_UP",7.16498492397291
"157","TCGA.06.2558.01A","RIDD_pur_DOWN",30.9688024529482
"158","TCGA.06.2558.01A","XBP1_pur_DOWN",17.8492669475283
"159","TCGA.06.2558.01A","XBP1_pur_UP",7.78420935887099
"160","TCGA.06.2559.01A","RIDD_pur_DOWN",31.8905421502826
"161","TCGA.06.2559.01A","XBP1_pur_DOWN",19.467796904783
"162","TCGA.06.2559.01A","XBP1_pur_UP",6.57341136191411
"163","TCGA.06.2561.01A","RIDD_pur_DOWN",32.7709363084626
"164","TCGA.06.2561.01A","XBP1_pur_DOWN",20.2625034961119
"165","TCGA.06.2561.01A","XBP1_pur_UP",7.0641914515294
"166","TCGA.06.2562.01A","RIDD_pur_DOWN",27.041812613567
"167","TCGA.06.2562.01A","XBP1_pur_DOWN",20.5200405613341
"168","TCGA.06.2562.01A","XBP1_pur_UP",6.64520337938018
"169","TCGA.06.2563.01A","RIDD_pur_DOWN",24.625096950195
"170","TCGA.06.2563.01A","XBP1_pur_DOWN",16.5905036708274
"171","TCGA.06.2563.01A","XBP1_pur_UP",7.14218957370946
"172","TCGA.06.2564.01A","RIDD_pur_DOWN",30.3606544822265
"173","TCGA.06.2564.01A","XBP1_pur_DOWN",19.4468165439377
"174","TCGA.06.2564.01A","XBP1_pur_UP",6.76962120523489
"175","TCGA.06.2565.01A","RIDD_pur_DOWN",28.1244873271403
"176","TCGA.06.2565.01A","XBP1_pur_DOWN",21.0169580192281
"177","TCGA.06.2565.01A","XBP1_pur_UP",6.76753726615079
"178","TCGA.06.2567.01A","RIDD_pur_DOWN",30.9468620981005
"179","TCGA.06.2567.01A","XBP1_pur_DOWN",20.8370092269769
"180","TCGA.06.2567.01A","XBP1_pur_UP",6.17690558182687
"181","TCGA.06.2569.01A","RIDD_pur_DOWN",33.4587591674078
"182","TCGA.06.2569.01A","XBP1_pur_DOWN",21.0033161449805
"183","TCGA.06.2569.01A","XBP1_pur_UP",8.65985777104224
"184","TCGA.06.2570.01A","RIDD_pur_DOWN",30.9456286481723
"185","TCGA.06.2570.01A","XBP1_pur_DOWN",20.617021474124
"186","TCGA.06.2570.01A","XBP1_pur_UP",8.12435067336111
"187","TCGA.06.5408.01A","RIDD_pur_DOWN",28.2909083990519
"188","TCGA.06.5408.01A","XBP1_pur_DOWN",17.8850791351121
"189","TCGA.06.5408.01A","XBP1_pur_UP",8.41868831396939
"190","TCGA.06.5410.01A","RIDD_pur_DOWN",30.5590107135697
"191","TCGA.06.5410.01A","XBP1_pur_DOWN",18.5314579756299
"192","TCGA.06.5410.01A","XBP1_pur_UP",8.26728427476325
"193","TCGA.06.5411.01A","RIDD_pur_DOWN",34.0452043153445
"194","TCGA.06.5411.01A","XBP1_pur_DOWN",18.968292262787
"195","TCGA.06.5411.01A","XBP1_pur_UP",8.05383607770422
"196","TCGA.06.5412.01A","RIDD_pur_DOWN",29.192278009535
"197","TCGA.06.5412.01A","XBP1_pur_DOWN",18.9636808029241
"198","TCGA.06.5412.01A","XBP1_pur_UP",8.30540763912274
"199","TCGA.06.5413.01A","RIDD_pur_DOWN",28.8280521900289
"200","TCGA.06.5413.01A","XBP1_pur_DOWN",18.0172601285377
"201","TCGA.06.5413.01A","XBP1_pur_UP",8.31428573914062
"202","TCGA.06.5414.01A","RIDD_pur_DOWN",29.5918683783354
"203","TCGA.06.5414.01A","XBP1_pur_DOWN",18.3771432291028
"204","TCGA.06.5414.01A","XBP1_pur_UP",7.27659256458496
"205","TCGA.06.5416.01A","RIDD_pur_DOWN",30.6115626744234
"206","TCGA.06.5416.01A","XBP1_pur_DOWN",17.6854023553434
"207","TCGA.06.5416.01A","XBP1_pur_UP",7.86510616196719
"208","TCGA.06.5417.01A","RIDD_pur_DOWN",24.6469756084477
"209","TCGA.06.5417.01A","XBP1_pur_DOWN",13.9041852697689
"210","TCGA.06.5417.01A","XBP1_pur_UP",7.51093452848082
"211","TCGA.06.5418.01A","RIDD_pur_DOWN",30.3560902553016
"212","TCGA.06.5418.01A","XBP1_pur_DOWN",18.292783182047
"213","TCGA.06.5418.01A","XBP1_pur_UP",7.54938409779297
"214","TCGA.06.5856.01A","RIDD_pur_DOWN",29.5582589339202
"215","TCGA.06.5856.01A","XBP1_pur_DOWN",19.7455792005782
"216","TCGA.06.5856.01A","XBP1_pur_UP",7.68710342171391
"217","TCGA.06.5858.01A","RIDD_pur_DOWN",29.3328991440243
"218","TCGA.06.5858.01A","XBP1_pur_DOWN",19.8534851915586
"219","TCGA.06.5858.01A","XBP1_pur_UP",7.92705786068016
"220","TCGA.06.5859.01A","RIDD_pur_DOWN",34.6866639355292
"221","TCGA.06.5859.01A","XBP1_pur_DOWN",18.5110034618239
"222","TCGA.06.5859.01A","XBP1_pur_UP",7.4727115453314
"223","TCGA.06.AABW.11A","RIDD_pur_DOWN",25.4721602572705
"224","TCGA.06.AABW.11A","XBP1_pur_DOWN",16.4925797573656
"225","TCGA.06.AABW.11A","XBP1_pur_UP",3.12684272911894
"226","TCGA.08.0386.01A","RIDD_pur_DOWN",34.4892914191718
"227","TCGA.08.0386.01A","XBP1_pur_DOWN",21.1084167499759
"228","TCGA.08.0386.01A","XBP1_pur_UP",7.0136597879609
"229","TCGA.12.0616.01A","RIDD_pur_DOWN",27.9977596260984
"230","TCGA.12.0616.01A","XBP1_pur_DOWN",16.3580989967079
"231","TCGA.12.0616.01A","XBP1_pur_UP",7.8941420414566
"232","TCGA.12.0618.01A","RIDD_pur_DOWN",39.0501062779543
"233","TCGA.12.0618.01A","XBP1_pur_DOWN",21.1098698167716
"234","TCGA.12.0618.01A","XBP1_pur_UP",7.59354304742017
"235","TCGA.12.0619.01A","RIDD_pur_DOWN",36.2793468336498
"236","TCGA.12.0619.01A","XBP1_pur_DOWN",21.0489605252917
"237","TCGA.12.0619.01A","XBP1_pur_UP",7.01260023233735
"238","TCGA.12.0821.01A","RIDD_pur_DOWN",31.384903935226
"239","TCGA.12.0821.01A","XBP1_pur_DOWN",17.8464483265658
"240","TCGA.12.0821.01A","XBP1_pur_UP",7.76703932584038
"241","TCGA.12.1597.01B","RIDD_pur_DOWN",36.151197548107
"242","TCGA.12.1597.01B","XBP1_pur_DOWN",16.3507220787398
"243","TCGA.12.1597.01B","XBP1_pur_UP",7.82979867439707
"244","TCGA.12.3650.01A","RIDD_pur_DOWN",25.5011288718821
"245","TCGA.12.3650.01A","XBP1_pur_DOWN",14.724664637032
"246","TCGA.12.3650.01A","XBP1_pur_UP",6.97889066216938
"247","TCGA.12.3652.01A","RIDD_pur_DOWN",26.890171455622
"248","TCGA.12.3652.01A","XBP1_pur_DOWN",15.0937588220542
"249","TCGA.12.3652.01A","XBP1_pur_UP",7.9647825646088
"250","TCGA.12.3653.01A","RIDD_pur_DOWN",24.6592604021288
"251","TCGA.12.3653.01A","XBP1_pur_DOWN",13.3161325253555
"252","TCGA.12.3653.01A","XBP1_pur_UP",7.55201018427627
"253","TCGA.12.5295.01A","RIDD_pur_DOWN",26.3180217604992
"254","TCGA.12.5295.01A","XBP1_pur_DOWN",12.9458645000444
"255","TCGA.12.5295.01A","XBP1_pur_UP",7.83804757760151
"256","TCGA.12.5299.01A","RIDD_pur_DOWN",26.3486578150833
"257","TCGA.12.5299.01A","XBP1_pur_DOWN",16.2056663166917
"258","TCGA.12.5299.01A","XBP1_pur_UP",8.22703339672668
"259","TCGA.14.0736.02A","RIDD_pur_DOWN",22.7151531005063
"260","TCGA.14.0736.02A","XBP1_pur_DOWN",15.0817258807209
"261","TCGA.14.0736.02A","XBP1_pur_UP",6.90385397737627
"262","TCGA.14.0781.01B","RIDD_pur_DOWN",28.3176022284311
"263","TCGA.14.0781.01B","XBP1_pur_DOWN",22.9963159793899
"264","TCGA.14.0781.01B","XBP1_pur_UP",7.89428373075492
"265","TCGA.14.0787.01A","RIDD_pur_DOWN",22.7353932662753
"266","TCGA.14.0787.01A","XBP1_pur_DOWN",16.4035392873412
"267","TCGA.14.0787.01A","XBP1_pur_UP",6.48737242062799
"268","TCGA.14.0789.01A","RIDD_pur_DOWN",23.4752695830682
"269","TCGA.14.0789.01A","XBP1_pur_DOWN",17.1609796695102
"270","TCGA.14.0789.01A","XBP1_pur_UP",6.55207359156263
"271","TCGA.14.0790.01B","RIDD_pur_DOWN",25.3957612905402
"272","TCGA.14.0790.01B","XBP1_pur_DOWN",17.2791050416908
"273","TCGA.14.0790.01B","XBP1_pur_UP",7.01848113858614
"274","TCGA.14.0817.01A","RIDD_pur_DOWN",27.7488779186928
"275","TCGA.14.0817.01A","XBP1_pur_DOWN",16.958011662961
"276","TCGA.14.0817.01A","XBP1_pur_UP",8.2514658969854
"277","TCGA.14.0871.01A","RIDD_pur_DOWN",21.4766620710067
"278","TCGA.14.0871.01A","XBP1_pur_DOWN",12.5946014535941
"279","TCGA.14.0871.01A","XBP1_pur_UP",6.47304226700487
"280","TCGA.14.1034.01A","RIDD_pur_DOWN",20.9367069627577
"281","TCGA.14.1034.01A","XBP1_pur_DOWN",15.8539001085588
"282","TCGA.14.1034.01A","XBP1_pur_UP",6.00478416261862
"283","TCGA.14.1034.02B","RIDD_pur_DOWN",28.3862863694159
"284","TCGA.14.1034.02B","XBP1_pur_DOWN",19.1613849896279
"285","TCGA.14.1034.02B","XBP1_pur_UP",7.1039705698691
"286","TCGA.14.1402.02A","RIDD_pur_DOWN",30.52094001445
"287","TCGA.14.1402.02A","XBP1_pur_DOWN",18.515810974208
"288","TCGA.14.1402.02A","XBP1_pur_UP",7.82046200974064
"289","TCGA.14.1823.01A","RIDD_pur_DOWN",21.6299188035017
"290","TCGA.14.1823.01A","XBP1_pur_DOWN",14.3729632236476
"291","TCGA.14.1823.01A","XBP1_pur_UP",7.42475290832764
"292","TCGA.14.1825.01A","RIDD_pur_DOWN",20.976894746949
"293","TCGA.14.1825.01A","XBP1_pur_DOWN",13.4725455476006
"294","TCGA.14.1825.01A","XBP1_pur_UP",6.48657088650903
"295","TCGA.14.1829.01A","RIDD_pur_DOWN",26.0855809384067
"296","TCGA.14.1829.01A","XBP1_pur_DOWN",15.4185372839798
"297","TCGA.14.1829.01A","XBP1_pur_UP",7.74207279079447
"298","TCGA.14.2554.01A","RIDD_pur_DOWN",27.0702502843984
"299","TCGA.14.2554.01A","XBP1_pur_DOWN",14.8798070494421
"300","TCGA.14.2554.01A","XBP1_pur_UP",8.24403550409029
"301","TCGA.15.0742.01A","RIDD_pur_DOWN",26.6982370676251
"302","TCGA.15.0742.01A","XBP1_pur_DOWN",17.6788957549121
"303","TCGA.15.0742.01A","XBP1_pur_UP",6.62028729085073
"304","TCGA.15.1444.01A","RIDD_pur_DOWN",31.8159336323194
"305","TCGA.15.1444.01A","XBP1_pur_DOWN",19.6619044930192
"306","TCGA.15.1444.01A","XBP1_pur_UP",7.67022186585178
"307","TCGA.16.0846.01A","RIDD_pur_DOWN",30.8882788830536
"308","TCGA.16.0846.01A","XBP1_pur_DOWN",16.3342444035177
"309","TCGA.16.0846.01A","XBP1_pur_UP",6.63566032616975
"310","TCGA.16.1045.01B","RIDD_pur_DOWN",28.8244126958181
"311","TCGA.16.1045.01B","XBP1_pur_DOWN",18.3006522682
"312","TCGA.16.1045.01B","XBP1_pur_UP",7.46264454529909
"313","TCGA.19.0957.02A","RIDD_pur_DOWN",31.5471439914096
"314","TCGA.19.0957.02A","XBP1_pur_DOWN",18.6676135964221
"315","TCGA.19.0957.02A","XBP1_pur_UP",6.9792107237148
"316","TCGA.19.1389.02A","RIDD_pur_DOWN",23.2018304886139
"317","TCGA.19.1389.02A","XBP1_pur_DOWN",18.2652493846217
"318","TCGA.19.1389.02A","XBP1_pur_UP",6.3562488696512
"319","TCGA.19.1390.01A","RIDD_pur_DOWN",30.9715330788839
"320","TCGA.19.1390.01A","XBP1_pur_DOWN",19.3762394228449
"321","TCGA.19.1390.01A","XBP1_pur_UP",8.05656090868225
"322","TCGA.19.1787.01B","RIDD_pur_DOWN",29.2387260501957
"323","TCGA.19.1787.01B","XBP1_pur_DOWN",19.631698113289
"324","TCGA.19.1787.01B","XBP1_pur_UP",7.05755900893847
"325","TCGA.19.2619.01A","RIDD_pur_DOWN",31.7956857305907
"326","TCGA.19.2619.01A","XBP1_pur_DOWN",21.7526991173937
"327","TCGA.19.2619.01A","XBP1_pur_UP",8.20131045291287
"328","TCGA.19.2620.01A","RIDD_pur_DOWN",29.1312924207441
"329","TCGA.19.2620.01A","XBP1_pur_DOWN",19.2825041884431
"330","TCGA.19.2620.01A","XBP1_pur_UP",6.76644381326553
"331","TCGA.19.2624.01A","RIDD_pur_DOWN",38.0177112657849
"332","TCGA.19.2624.01A","XBP1_pur_DOWN",20.1787287653211
"333","TCGA.19.2624.01A","XBP1_pur_UP",7.26496003800447
"334","TCGA.19.2625.01A","RIDD_pur_DOWN",31.2921213026664
"335","TCGA.19.2625.01A","XBP1_pur_DOWN",19.3219076489164
"336","TCGA.19.2625.01A","XBP1_pur_UP",7.95416632256418
"337","TCGA.19.2629.01A","RIDD_pur_DOWN",31.9551795575836
"338","TCGA.19.2629.01A","XBP1_pur_DOWN",18.7544791132447
"339","TCGA.19.2629.01A","XBP1_pur_UP",7.41847558845231
"340","TCGA.19.4065.01A","RIDD_pur_DOWN",30.2627801576914
"341","TCGA.19.4065.01A","XBP1_pur_DOWN",21.3161524177383
"342","TCGA.19.4065.01A","XBP1_pur_UP",8.41175206892253
"343","TCGA.19.4065.02A","RIDD_pur_DOWN",27.447212541108
"344","TCGA.19.4065.02A","XBP1_pur_DOWN",20.7513017849022
"345","TCGA.19.4065.02A","XBP1_pur_UP",7.49657710952085
"346","TCGA.19.5960.01A","RIDD_pur_DOWN",31.406583375581
"347","TCGA.19.5960.01A","XBP1_pur_DOWN",20.7791963106224
"348","TCGA.19.5960.01A","XBP1_pur_UP",8.27967439470658
"349","TCGA.26.1442.01A","RIDD_pur_DOWN",31.7683981316764
"350","TCGA.26.1442.01A","XBP1_pur_DOWN",19.3789018529373
"351","TCGA.26.1442.01A","XBP1_pur_UP",7.78389738261836
"352","TCGA.26.5132.01A","RIDD_pur_DOWN",32.4740363300982
"353","TCGA.26.5132.01A","XBP1_pur_DOWN",20.3849369756884
"354","TCGA.26.5132.01A","XBP1_pur_UP",6.83215118160848
"355","TCGA.26.5133.01A","RIDD_pur_DOWN",30.965596610718
"356","TCGA.26.5133.01A","XBP1_pur_DOWN",19.7320456665689
"357","TCGA.26.5133.01A","XBP1_pur_UP",7.15820339399191
"358","TCGA.26.5134.01A","RIDD_pur_DOWN",27.8110567254265
"359","TCGA.26.5134.01A","XBP1_pur_DOWN",14.679370170656
"360","TCGA.26.5134.01A","XBP1_pur_UP",5.51896912903267
"361","TCGA.26.5135.01A","RIDD_pur_DOWN",26.4143367699199
"362","TCGA.26.5135.01A","XBP1_pur_DOWN",15.5017329100593
"363","TCGA.26.5135.01A","XBP1_pur_UP",7.61367998438249
"364","TCGA.26.5136.01B","RIDD_pur_DOWN",24.362378434367
"365","TCGA.26.5136.01B","XBP1_pur_DOWN",17.294946410911
"366","TCGA.26.5136.01B","XBP1_pur_UP",7.65700985564271
"367","TCGA.26.5139.01A","RIDD_pur_DOWN",26.4373268601947
"368","TCGA.26.5139.01A","XBP1_pur_DOWN",18.6527133534682
"369","TCGA.26.5139.01A","XBP1_pur_UP",7.91675271457668
"370","TCGA.27.1830.01A","RIDD_pur_DOWN",34.5366488286202
"371","TCGA.27.1830.01A","XBP1_pur_DOWN",20.5466056943718
"372","TCGA.27.1830.01A","XBP1_pur_UP",6.65087456166471
"373","TCGA.27.1831.01A","RIDD_pur_DOWN",24.2430679733039
"374","TCGA.27.1831.01A","XBP1_pur_DOWN",14.5806021282856
"375","TCGA.27.1831.01A","XBP1_pur_UP",7.47469820477571
"376","TCGA.27.1832.01A","RIDD_pur_DOWN",31.1497269981781
"377","TCGA.27.1832.01A","XBP1_pur_DOWN",24.5519261920658
"378","TCGA.27.1832.01A","XBP1_pur_UP",7.54413412368433
"379","TCGA.27.1834.01A","RIDD_pur_DOWN",27.3362096264715
"380","TCGA.27.1834.01A","XBP1_pur_DOWN",18.8093960683837
"381","TCGA.27.1834.01A","XBP1_pur_UP",6.66864489958401
"382","TCGA.27.1835.01A","RIDD_pur_DOWN",23.8653510982995
"383","TCGA.27.1835.01A","XBP1_pur_DOWN",16.6311050596891
"384","TCGA.27.1835.01A","XBP1_pur_UP",7.11089316536138
"385","TCGA.27.1837.01A","RIDD_pur_DOWN",22.3244930355518
