"","Sample","BaseName","Score"
"285","TCGA.06.5856.01A","RIDD_DOWN",21.3113154012083
"286","TCGA.06.5856.01A","RIDD_UP",17.2458267244097
"287","TCGA.06.5856.01A","XBP1_DOWN",22.5768953296223
"288","TCGA.06.5856.01A","XBP1_UP",37.5885454219721
"289","TCGA.06.5858.01A","RIDD_DOWN",20.4091281954576
"290","TCGA.06.5858.01A","RIDD_UP",20.4708631226098
"291","TCGA.06.5858.01A","XBP1_DOWN",23.3937127957698
"292","TCGA.06.5858.01A","XBP1_UP",42.4709097250703
"293","TCGA.06.5859.01A","RIDD_DOWN",15.452937898095
"294","TCGA.06.5859.01A","RIDD_UP",12.1786717081778
"295","TCGA.06.5859.01A","XBP1_DOWN",21.5851521600188
"296","TCGA.06.5859.01A","XBP1_UP",42.6188559174244
"297","TCGA.06.AABW.11A","RIDD_DOWN",14.3104004020925
"298","TCGA.06.AABW.11A","RIDD_UP",18.6961778028483
"299","TCGA.06.AABW.11A","XBP1_DOWN",16.5607634034443
"300","TCGA.06.AABW.11A","XBP1_UP",32.5346293282251
"301","TCGA.08.0386.01A","RIDD_DOWN",23.139238805982
"302","TCGA.08.0386.01A","RIDD_UP",15.425347966943
"303","TCGA.08.0386.01A","XBP1_DOWN",24.3302424147097
"304","TCGA.08.0386.01A","XBP1_UP",40.7844288006375
"305","TCGA.12.0616.01A","RIDD_DOWN",15.466041850094
"306","TCGA.12.0616.01A","RIDD_UP",12.7082225802027
"307","TCGA.12.0616.01A","XBP1_DOWN",21.2100221478106
"308","TCGA.12.0616.01A","XBP1_UP",34.0297718738627
"309","TCGA.12.0618.01A","RIDD_DOWN",20.5808963838763
"310","TCGA.12.0618.01A","RIDD_UP",16.4603321630149
"311","TCGA.12.0618.01A","XBP1_DOWN",23.5971522061311
"312","TCGA.12.0618.01A","XBP1_UP",47.693692876919
"313","TCGA.12.0619.01A","RIDD_DOWN",23.6772479493782
"314","TCGA.12.0619.01A","RIDD_UP",13.4933459839264
