"Sample";"BaseName";"Score"
"TCGA.06.0649.01B";"XBP1_pur_UP";14,1160465719046
"TCGA.06.0675.11A";"RIDD_pur_DOWN";8,98609345152826
"TCGA.06.0675.11A";"RIDD_pur_UP";20,2359745314564
"TCGA.06.0675.11A";"XBP1_pur_DOWN";8,2831357535223
"TCGA.06.0675.11A";"XBP1_pur_UP";13,4863238753879
"TCGA.06.0678.11A";"RIDD_pur_DOWN";9,50429047792891
"TCGA.06.0678.11A";"RIDD_pur_UP";18,7087431540255
"TCGA.06.0678.11A";"XBP1_pur_DOWN";7,47879009282512
"TCGA.06.0678.11A";"XBP1_pur_UP";12,5725068399373
"TCGA.06.0680.11A";"RIDD_pur_DOWN";8,9381253829788
"TCGA.06.0680.11A";"RIDD_pur_UP";20,3032609200968
"TCGA.06.0680.11A";"XBP1_pur_DOWN";7,4669435319782
"TCGA.06.0680.11A";"XBP1_pur_UP";14,2998212426424
"TCGA.06.0681.11A";"RIDD_pur_DOWN";10,0639809997401
"TCGA.06.0681.11A";"RIDD_pur_UP";19,6328144948878
"TCGA.06.0681.11A";"XBP1_pur_DOWN";7,26655049075141
"TCGA.06.0681.11A";"XBP1_pur_UP";13,5123542901156
"TCGA.06.0686.01A";"RIDD_pur_DOWN";10,9343276960972
"TCGA.06.0686.01A";"RIDD_pur_UP";16,2167698086932
"TCGA.06.0686.01A";"XBP1_pur_DOWN";12,2326128176327
"TCGA.06.0686.01A";"XBP1_pur_UP";10,4769860656637
"TCGA.06.0743.01A";"RIDD_pur_DOWN";10,30658004708
"TCGA.06.0743.01A";"RIDD_pur_UP";20,5905733436243
"TCGA.06.0743.01A";"XBP1_pur_DOWN";13,1880241826826
"TCGA.06.0743.01A";"XBP1_pur_UP";14,6929018491294
"TCGA.06.0744.01A";"RIDD_pur_DOWN";9,36586731011607
"TCGA.06.0744.01A";"RIDD_pur_UP";18,7845134814735
"TCGA.06.0744.01A";"XBP1_pur_DOWN";11,6730677105776
"TCGA.06.0744.01A";"XBP1_pur_UP";13,7480034786424
"TCGA.06.0745.01A";"RIDD_pur_DOWN";11,9633707620896
"TCGA.06.0745.01A";"RIDD_pur_UP";20,899561850523
"TCGA.06.0745.01A";"XBP1_pur_DOWN";13,097310241627
"TCGA.06.0745.01A";"XBP1_pur_UP";13,2343496505386
"TCGA.06.0747.01A";"RIDD_pur_DOWN";8,75901899160359
"TCGA.06.0747.01A";"RIDD_pur_UP";21,2508036556
"TCGA.06.0747.01A";"XBP1_pur_DOWN";11,3145743168695
"TCGA.06.0747.01A";"XBP1_pur_UP";14,2174304183242
"TCGA.06.0749.01A";"RIDD_pur_DOWN";10,4307447333887
"TCGA.06.0749.01A";"RIDD_pur_UP";20,9407701413899
"TCGA.06.0749.01A";"XBP1_pur_DOWN";12,5401579374141
"TCGA.06.0749.01A";"XBP1_pur_UP";12,8080290988789
"TCGA.06.0750.01A";"RIDD_pur_DOWN";10,5060602660641
"TCGA.06.0750.01A";"RIDD_pur_UP";20,0800317372602
"TCGA.06.0750.01A";"XBP1_pur_DOWN";11,9502804828123
"TCGA.06.0750.01A";"XBP1_pur_UP";12,4604265339165
"TCGA.06.0878.01A";"RIDD_pur_DOWN";6,3732081317645
"TCGA.06.0878.01A";"RIDD_pur_UP";15,97294417751
"TCGA.06.0878.01A";"XBP1_pur_DOWN";11,2052998504871
"TCGA.06.0878.01A";"XBP1_pur_UP";11,0193495119793
"TCGA.06.0882.01A";"RIDD_pur_DOWN";7,75600456824564
"TCGA.06.0882.01A";"RIDD_pur_UP";19,9294740258831
"TCGA.06.0882.01A";"XBP1_pur_DOWN";12,1052271646408
"TCGA.06.0882.01A";"XBP1_pur_UP";13,4736895781346
"TCGA.06.1804.01A";"RIDD_pur_DOWN";9,46338781861908
"TCGA.06.1804.01A";"RIDD_pur_UP";22,490550072824
"TCGA.06.1804.01A";"XBP1_pur_DOWN";14,4281557293612
"TCGA.06.1804.01A";"XBP1_pur_UP";16,6917040505924
"TCGA.06.2557.01A";"RIDD_pur_DOWN";11,5095811248113
"TCGA.06.2557.01A";"RIDD_pur_UP";20,7069017088586
"TCGA.06.2557.01A";"XBP1_pur_DOWN";11,3204936368305
"TCGA.06.2557.01A";"XBP1_pur_UP";14,2360790976443
"TCGA.06.2558.01A";"RIDD_pur_DOWN";12,7247857974517
"TCGA.06.2558.01A";"RIDD_pur_UP";18,2440166554965
"TCGA.06.2558.01A";"XBP1_pur_DOWN";13,1124853772472
"TCGA.06.2558.01A";"XBP1_pur_UP";12,5209909291521
"TCGA.06.2559.01A";"RIDD_pur_DOWN";9,74967416836825
"TCGA.06.2559.01A";"RIDD_pur_UP";22,1408679819143
"TCGA.06.2559.01A";"XBP1_pur_DOWN";11,580053156313
"TCGA.06.2559.01A";"XBP1_pur_UP";14,4611551103841
"TCGA.06.2561.01A";"RIDD_pur_DOWN";10,2367906347538
"TCGA.06.2561.01A";"RIDD_pur_UP";22,5341456737088
"TCGA.06.2561.01A";"XBP1_pur_DOWN";12,6670860216261
"TCGA.06.2561.01A";"XBP1_pur_UP";14,6596089260152
"TCGA.06.2562.01A";"RIDD_pur_DOWN";8,16673776319235
"TCGA.06.2562.01A";"RIDD_pur_UP";18,8750748503747
"TCGA.06.2562.01A";"XBP1_pur_DOWN";13,8004854791956
"TCGA.06.2562.01A";"XBP1_pur_UP";13,3647584615187
"TCGA.06.2563.01A";"RIDD_pur_DOWN";7,26324631270855
"TCGA.06.2563.01A";"RIDD_pur_UP";17,3618506374864
"TCGA.06.2563.01A";"XBP1_pur_DOWN";10,8880580593627
"TCGA.06.2563.01A";"XBP1_pur_UP";12,8446351851741
